,DAX,SP500,OIL,GOLD,USD_EUR,VOL_DAX,VOL_SP500,REALIZED_VOL_DAX,TASSO_3M_DE,YIELD_10Y_DE,CPI_DE,CORE_CPI_DE,INDPROD_DE,UNEMP_DE,TERM_SPREAD_DE
2015-03-13,11901.6103515625,2053.39990234375,54.66999816894531,1152.5999755859375,0.9410600066184998,104888400.0,3498560000.0,0.12175261127695157,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-16,12167.7197265625,2081.18994140625,53.439998626708984,1153.300048828125,0.9540500044822693,112369900.0,3295600000.0,0.13713244276568215,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-17,11980.849609375,2074.280029296875,53.43000030517578,1148.300048828125,0.9458100199699402,104121300.0,3221840000.0,0.1516658991639271,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-18,11922.76953125,2099.5,55.90999984741211,1151.4000244140625,0.9435700178146362,114361600.0,4128210000.0,0.15321655624739036,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-19,11899.400390625,2089.27001953125,54.43000030517578,1169.0999755859375,0.9216600060462952,110433600.0,3305220000.0,0.15460694393995428,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-20,12039.3701171875,2108.10009765625,55.31999969482422,1184.800048828125,0.9373000264167786,181425200.0,5554120000.0,0.156940360832184,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-23,11895.83984375,2104.419921875,55.91999816894531,1188.0,0.9236500263214111,88385400.0,3267960000.0,0.16674679679207216,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-24,12005.6904296875,2091.5,55.11000061035156,1191.699951171875,0.9136599898338318,104205600.0,3189820000.0,0.16743515760633135,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-25,11865.3203125,2061.050048828125,56.47999954223633,1197.300048828125,0.9172599911689758,84585800.0,3521140000.0,0.17516678322839405,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-26,11843.6796875,2056.14990234375,59.189998626708984,1205.0999755859375,0.9123700261116028,120047400.0,3510670000.0,0.1757175116196948,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-27,11868.330078125,2061.02001953125,56.40999984741211,1199.800048828125,0.9185799956321716,88495700.0,3008550000.0,0.17344264095487413,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-30,12086.009765625,2086.239990234375,56.290000915527344,1184.800048828125,0.9186999797821045,75164200.0,2917690000.0,0.18170540100510016,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-03-31,11966.169921875,2067.889892578125,55.11000061035156,1183.0999755859375,0.9233400225639343,87376600.0,3376550000.0,0.18693474478872185,0.0271818,0.2272727273,100.0,99.40934,99.64562,4.5,0.2000909273
2015-04-01,12001.3798828125,2059.68994140625,57.099998474121094,1208.0999755859375,0.9312599897384644,93234700.0,3543270000.0,0.1801443851309537,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-02,11967.3896484375,2066.9599609375,54.95000076293945,1200.9000244140625,0.9285100102424622,70758500.0,3095960000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-03,11967.3896484375,2066.9599609375,54.95000076293945,1200.9000244140625,0.9199000000953674,70758500.0,3095960000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-06,11967.3896484375,2080.6201171875,58.119998931884766,1218.5999755859375,0.9089800119400024,70758500.0,3302970000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-07,12123.51953125,2076.330078125,59.099998474121094,1210.5999755859375,0.9145100116729736,91113100.0,3065510000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-08,12035.8603515625,2081.89990234375,55.54999923706055,1203.0999755859375,0.9238600134849548,72017900.0,3265330000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-09,12166.4404296875,2091.179931640625,56.56999969482422,1193.5999755859375,0.9271900057792664,60312600.0,3172360000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-10,12374.73046875,2102.06005859375,57.869998931884766,1204.5999755859375,0.9372900128364563,80849100.0,3156200000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-13,12338.73046875,2092.429931640625,57.93000030517578,1199.300048828125,0.942520022392273,62629800.0,2908420000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-14,12227.599609375,2095.840087890625,58.43000030517578,1192.800048828125,0.9458100199699402,73456600.0,3301270000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-15,12231.33984375,2106.6298828125,60.31999969482422,1201.5,0.9392200112342834,69854000.0,4013760000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-16,11998.8603515625,2104.989990234375,60.400001525878906,1198.0,0.9366099834442139,97991100.0,3434120000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-17,11688.7001953125,2081.179931640625,63.45000076293945,1202.9000244140625,0.9297500252723694,136933600.0,3627600000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-20,11891.91015625,2100.39990234375,63.45000076293945,1193.5,0.9250500202178955,73533300.0,3000160000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-21,11939.580078125,2097.2900390625,62.08000183105469,1202.9000244140625,0.9304500222206116,80145600.0,3243410000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-22,11867.3701171875,2107.9599609375,62.72999954223633,1186.9000244140625,0.9309499859809875,81502800.0,3348480000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-23,11723.580078125,2112.929931640625,64.8499984741211,1194.4000244140625,0.9323300123214722,89480500.0,3636670000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-24,11810.849609375,2117.68994140625,65.27999877929688,1175.199951171875,0.9246399998664856,84712000.0,3375780000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-27,12039.16015625,2108.919921875,64.83000183105469,1203.300048828125,0.9200500249862671,103024800.0,3438750000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-28,11811.66015625,2114.760009765625,64.63999938964844,1214.0,0.9192900061607361,125624200.0,3546270000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-29,11432.7197265625,2106.85009765625,65.83999633789062,1209.800048828125,0.9116500020027161,134679800.0,4074970000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-04-30,11454.3798828125,2085.510009765625,66.77999877929688,1182.4000244140625,0.8997399806976318,126690900.0,4509680000.0,0.17948792502225064,0.0047,0.122,100.0,99.88544,100.4188,4.4,0.1173
2015-05-01,11454.3798828125,2108.2900390625,66.45999908447266,1174.5,0.8916900157928467,126690900.0,3379390000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-04,11619.849609375,2114.489990234375,66.44999694824219,1186.800048828125,0.8939800262451172,80328700.0,3091580000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-05,11327.6796875,2089.4599609375,67.5199966430664,1193.199951171875,0.8969299793243408,121580000.0,3793950000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-06,11350.150390625,2080.14990234375,67.7699966430664,1190.300048828125,0.8939499855041504,101726700.0,3792210000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-07,11407.9697265625,2088.0,65.54000091552734,1182.4000244140625,0.8817200064659119,119253400.0,3676640000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-08,11709.73046875,2116.10009765625,65.38999938964844,1189.0999755859375,0.8891299962997437,111159500.0,3399440000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-11,11673.349609375,2105.330078125,64.91000366210938,1183.199951171875,0.8933299779891968,73175600.0,2992670000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-12,11472.41015625,2099.1201171875,66.86000061035156,1192.5999755859375,0.8973100185394287,104691800.0,3139520000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-13,11351.4599609375,2098.47998046875,66.80999755859375,1218.4000244140625,0.8911499977111816,108123400.0,3374260000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-14,11559.8203125,2121.10009765625,66.58999633789062,1225.4000244140625,0.8810200095176697,72926200.0,3225740000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-15,11447.0302734375,2122.72998046875,66.56999969482422,1225.5,0.8768100142478943,97759100.0,3092080000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-18,11594.2802734375,2129.199951171875,66.2699966430664,1227.800048828125,0.873740017414093,78737700.0,2888190000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-19,11853.330078125,2127.830078125,64.0199966430664,1206.9000244140625,0.8829100131988525,99880500.0,3296030000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-20,11848.4697265625,2125.85009765625,65.02999877929688,1208.9000244140625,0.897130012512207,68486700.0,3025880000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-21,11864.58984375,2130.820068359375,66.54000091552734,1204.4000244140625,0.9008399844169617,71402900.0,3070460000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-22,11815.009765625,2126.06005859375,65.37000274658203,1204.300048828125,0.899940013885498,64150300.0,2571860000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-25,11815.009765625,2126.06005859375,65.37000274658203,1204.300048828125,0.9096699953079224,64150300.0,2571860000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-26,11625.1298828125,2104.199951171875,63.720001220703125,1187.199951171875,0.9114800095558167,96666700.0,3342130000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-27,11771.1298828125,2123.47998046875,62.060001373291016,1185.9000244140625,0.9183700084686279,100896100.0,3127960000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-28,11677.5703125,2120.7900390625,62.58000183105469,1188.0999755859375,0.9174299836158752,84031300.0,2980350000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-05-29,11413.8203125,2107.389892578125,65.55999755859375,1189.4000244140625,0.9123799800872803,124443600.0,3927390000.0,0.17948792502225064,-0.0103684,0.5557894737,100.0,100.0254,100.6121,4.4,0.5661578736999999
2015-06-01,11436.0498046875,2111.72998046875,64.87999725341797,1188.300048828125,0.9125800132751465,75686700.0,3011710000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-02,11328.7998046875,2109.60009765625,65.48999786376953,1194.0999755859375,0.9154999852180481,88144800.0,3049350000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-03,11419.6201171875,2114.070068359375,63.79999923706055,1184.699951171875,0.8968600034713745,85463100.0,3099980000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-04,11340.599609375,2095.840087890625,62.029998779296875,1174.9000244140625,0.8882700204849243,106480100.0,3200050000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-05,11197.150390625,2092.830078125,63.310001373291016,1167.800048828125,0.8922299742698669,91468900.0,3243690000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-08,11064.919921875,2079.280029296875,62.689998626708984,1173.199951171875,0.9002400040626526,98832900.0,2917150000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-09,11001.2900390625,2080.14990234375,64.87999725341797,1177.300048828125,0.8864499926567078,102708500.0,3034580000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-10,11265.3896484375,2105.199951171875,65.69999694824219,1186.0999755859375,0.8850299715995789,102696900.0,3414320000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-11,11332.7802734375,2108.860107421875,65.11000061035156,1179.9000244140625,0.8840199708938599,92249900.0,3128600000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-12,11196.490234375,2094.110107421875,63.869998931884766,1178.800048828125,0.8896300196647644,88895900.0,2719400000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-15,10984.9697265625,2084.429931640625,62.61000061035156,1185.300048828125,0.8912699818611145,80597400.0,3061570000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-16,11044.009765625,2096.2900390625,62.630001068115234,1180.5,0.8867599964141846,88926100.0,2919900000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-17,10978.009765625,2100.43994140625,63.869998931884766,1176.4000244140625,0.889519989490509,83259000.0,3222240000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-18,11100.2998046875,2121.239990234375,64.26000213623047,1201.5,0.8795099854469299,100028200.0,3520360000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-19,11040.099609375,2109.989990234375,63.02000045776367,1201.5,0.8794500231742859,212137500.0,4449810000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-22,11460.5,2122.85009765625,63.34000015258789,1183.699951171875,0.8792799711227417,119290900.0,3030020000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-23,11542.5400390625,2124.199951171875,64.44999694824219,1176.199951171875,0.8811299800872803,88926100.0,3091190000.0,0.17948792502225064,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-24,11471.259765625,2108.580078125,63.4900016784668,1172.5999755859375,0.8950799703598022,94706700.0,3102480000.0,0.22818856947360214,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-25,11473.1298828125,2102.31005859375,63.20000076293945,1171.5,0.892300009727478,75830400.0,3214610000.0,0.22321097032145137,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-26,11492.4296875,2101.489990234375,63.2599983215332,1172.9000244140625,0.8926200270652771,94560500.0,5025470000.0,0.22199244765879803,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-29,11083.2001953125,2057.639892578125,62.0099983215332,1178.5,0.9111599922180176,134211000.0,3678960000.0,0.2418850885559807,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-06-30,10944.9697265625,2063.110107421875,63.59000015258789,1171.5,0.8910300135612488,135591300.0,4078540000.0,0.24459681561982657,-0.0139091,0.7927272727,100.0,100.1531,100.5155,4.4,0.8066363727
2015-07-01,11180.5,2077.419921875,62.0099983215332,1169.0,0.8980699777603149,122763900.0,3727260000.0,0.25596762512605387,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-02,11099.349609375,2076.780029296875,62.06999969482422,1163.0,0.9063199758529663,77178000.0,2996540000.0,0.2550284275333707,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-03,11058.3896484375,2076.780029296875,62.06999969482422,1163.0,0.901960015296936,65584100.0,2996540000.0,0.25436530874916263,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-06,10890.6298828125,2068.760009765625,56.540000915527344,1172.9000244140625,0.909500002861023,101564300.0,3486360000.0,0.2559554369464153,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-07,10676.7802734375,2081.340087890625,56.849998474121094,1152.4000244140625,0.9050599932670593,107402600.0,4458660000.0,0.2614217349468077,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-08,10747.2998046875,2046.6800537109375,57.04999923706055,1163.300048828125,0.908270001411438,94415000.0,3608780000.0,0.2624340375714223,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-09,10996.41015625,2051.31005859375,58.61000061035156,1159.0,0.9032599925994873,83835900.0,3446810000.0,0.26145525281130866,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-10,11315.6298828125,2076.6201171875,58.72999954223633,1157.699951171875,0.9039099812507629,104804000.0,3065070000.0,0.28071425918960086,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-13,11484.3798828125,2099.60009765625,57.849998474121094,1155.199951171875,0.8985499739646912,91886300.0,3096730000.0,0.28159043042657445,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-14,11516.900390625,2108.949951171875,58.5099983215332,1153.300048828125,0.9098799824714661,67809700.0,3002120000.0,0.2717906765497227,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-15,11539.66015625,2107.39990234375,57.04999923706055,1147.199951171875,0.9084299802780151,66692300.0,3261810000.0,0.2715758869598417,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-16,11716.759765625,2124.2900390625,57.5099983215332,1143.800048828125,0.9137799739837646,86470600.0,3227080000.0,0.27349437096416696,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-17,11673.419921875,2126.639892578125,57.52000045776367,1131.800048828125,0.9186099767684937,69953700.0,3362750000.0,0.27292878047645047,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-20,11735.7197265625,2128.280029296875,56.650001525878906,1106.699951171875,0.9233400225639343,62910700.0,3245870000.0,0.27151438778929493,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-21,11604.7998046875,2119.2099609375,57.040000915527344,1103.4000244140625,0.9229000210762024,65376100.0,3343690000.0,0.24362049198195446,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-22,11520.669921875,2114.14990234375,56.130001068115234,1091.4000244140625,0.914080023765564,70077600.0,3694070000.0,0.2439264563964585,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-23,11512.1103515625,2102.14990234375,55.27000045776367,1094.0,0.9151600003242493,65094600.0,3772810000.0,0.24291109972040262,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-24,11347.4501953125,2079.64990234375,54.619998931884766,1085.5999755859375,0.9100000262260437,68500200.0,3870040000.0,0.2481129909983606,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-27,11056.400390625,2067.639892578125,53.470001220703125,1096.5,0.9113799929618835,88788400.0,3836750000.0,0.26283907902378106,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-28,11173.91015625,2093.25,53.29999923706055,1096.300048828125,0.9017099738121033,75649000.0,4117740000.0,0.2350323986632548,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-29,11211.849609375,2108.570068359375,53.380001068115234,1092.699951171875,0.9036700129508972,72184300.0,4038900000.0,0.2303857343727595,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-30,11257.150390625,2108.6298828125,53.310001373291016,1088.4000244140625,0.9104099869728088,96920800.0,3579410000.0,0.21866581661908563,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-07-31,11308.990234375,2103.840087890625,52.209999084472656,1094.9000244140625,0.914139986038208,85130600.0,3681340000.0,0.2172773877978402,-0.0187391,0.71,100.0,100.5453,101.9652,4.3,0.7287391
2015-08-03,11443.7197265625,2098.0400390625,49.52000045776367,1089.4000244140625,0.9116600155830383,80392800.0,3476770000.0,0.21976022988773472,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-04,11456.0703125,2093.320068359375,49.9900016784668,1090.699951171875,0.9127399921417236,68762800.0,3546710000.0,0.21105747895273924,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-05,11636.2998046875,2099.840087890625,49.59000015258789,1085.699951171875,0.9183599948883057,76082500.0,3968680000.0,0.1995723615558173,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-06,11585.099609375,2083.56005859375,49.52000045776367,1090.199951171875,0.917169988155365,69557600.0,4246570000.0,0.20152016855983237,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-07,11490.830078125,2077.570068359375,48.61000061035156,1094.0999755859375,0.9151600003242493,62073800.0,3602320000.0,0.19228401955268612,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-10,11604.7802734375,2104.179931640625,50.40999984741211,1104.199951171875,0.9119899868965149,61246000.0,3514460000.0,0.16857722525068097,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-11,11293.650390625,2084.070068359375,49.18000030517578,1107.5999755859375,0.9076899886131287,87068000.0,3708880000.0,0.18694711111509668,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-12,10924.6103515625,2086.050048828125,49.65999984741211,1123.199951171875,0.9056299924850464,120520400.0,4269130000.0,0.2165450636509825,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-13,11014.6298828125,2083.389892578125,49.220001220703125,1115.699951171875,0.8959800004959106,88821100.0,3221300000.0,0.2192185717755351,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-14,10985.1396484375,2091.5400390625,49.029998779296875,1112.9000244140625,0.8959800004959106,69223800.0,2795590000.0,0.20980954781724387,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-17,10940.330078125,2102.43994140625,49.029998779296875,1118.5999755859375,0.9014700055122375,71128300.0,2867690000.0,0.20983005653660217,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-18,10915.919921875,2096.919921875,48.810001373291016,1117.0999755859375,0.9026899933815002,60549700.0,2949990000.0,0.2076681093060915,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-19,10682.150390625,2079.610107421875,47.15999984741211,1128.0999755859375,0.9065499901771545,82082100.0,3512920000.0,0.21541756635488687,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-20,10432.1904296875,2035.72998046875,46.619998931884766,1153.0,0.8994399905204773,110742000.0,3922470000.0,0.22565195467788937,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-21,10124.51953125,1970.8900146484375,45.459999084472656,1159.5999755859375,0.8899199962615967,157939600.0,5018240000.0,0.2408941794530895,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-24,9648.4296875,1893.2099609375,42.689998626708984,1153.4000244140625,0.8789700269699097,294378200.0,6612690000.0,0.27880949153732165,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-25,10128.1201171875,1867.6099853515625,43.209999084472656,1138.199951171875,0.8633300065994263,213162900.0,5183560000.0,0.3339330076312879,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-26,9997.4296875,1940.510009765625,43.13999938964844,1124.5999755859375,0.8657299876213074,139035100.0,5338250000.0,0.3309195978167647,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-27,10315.6201171875,1987.6600341796875,47.560001373291016,1122.4000244140625,0.8818299770355225,108343500.0,5006390000.0,0.3539466200097174,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-28,10298.5302734375,1988.8699951171875,50.04999923706055,1133.0999755859375,0.8890500068664551,78726500.0,3949080000.0,0.3529209094591219,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-08-31,10259.4599609375,1972.1800537109375,54.150001525878906,1131.5999755859375,0.8917400240898132,78175000.0,3915100000.0,0.3515390005992878,-0.0276667,0.6085714286,100.0,100.8415,99.45232,4.3,0.6362381286000001
2015-09-01,10015.5703125,1913.8499755859375,49.560001373291016,1138.699951171875,0.8907999992370605,119366700.0,4371850000.0,0.3524150831136163,-0.0370455,0.6540909091,100.0,100.7491,99.64562,4.3,0.6911364091
2015-09-02,10048.0498046875,1948.8599853515625,50.5,1132.5,0.8854699730873108,92312300.0,3742620000.0,0.35304906025042954,-0.0370455,0.6540909091,100.0,100.7491,99.64562,4.3,0.6911364091
2015-09-03,10317.83984375,1951.1300048828125,50.68000030517578,1123.699951171875,0.8915799856185913,118778000.0,3520700000.0,0.36361079322699785,-0.0370455,0.6540909091,100.0,100.7491,99.64562,4.3,0.6911364091
2015-09-04,10038.0400390625,1921.219970703125,49.61000061035156,1120.5999755859375,0.8988000154495239,137385500.0,3167090000.0,0.37121268317707573,-0.0370455,0.6540909091,100.0,100.7491,99.64562,4.3,0.6911364091
2015-09-07,10108.6103515625,1921.219970703125,49.61000061035156,1120.5999755859375,0.8967000246047974,56074300.0,3167090000.0,0.37409890492574727,-0.0370455,0.6540909091,100.0,100.7491,99.64562,4.3,0.6911364091
2015-09-08,10271.3603515625,1969.4100341796875,49.52000045776367,1120.4000244140625,0.8957399725914001,99156000.0,3548650000.0,0.37796960432022364,-0.0370455,0.6540909091,100.0,100.7491,99.64562,4.3,0.6911364091
2015-09-09,10303.1201171875,1942.0400390625,47.58000183105469,1102.199951171875,0.892270028591156,99939900.0,3652120000.0,0.3708801127606305,-0.0370455,0.6540909091,100.0,100.7491,99.64562,4.3,0.6911364091
